Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2012-11-12,69.142,69.183,67.208,67.732,147600209
2012-11-13,67.242,68.685,66.923,67.74,152575389
2012-11-14,68.062,68.305,66.901,66.987,136498786
2012-11-15,67.066,67.311,65.208,65.581,225977507
2012-11-16,65.53,66.131,63.099,65.839,362638185
2012-11-19,67.463,70.806,67.362,70.584,235462586
2012-11-20,71.359,71.363,69.194,69.986,183923463
2012-11-21,70.4,70.789,69.445,70.081,106785607
2012-11-23,70.766,71.368,70.197,71.305,78094535
2012-11-26,71.854,73.613,71.581,73.555,180209068
2012-11-27,73.558,73.666,72.38,72.962,152557716
2012-11-28,72.025,73.089,71.403,72.732,149112531
2012-11-29,73.642,74.143,73.022,73.534,147235532
2012-11-30,73.143,73.413,72.699,73.026,111912501
2012-12-03,74.068,74.187,73.052,73.136,104198874
2012-12-04,72.588,72.592,71.386,71.85,159581660
2012-12-05,70.983,71.026,67.225,67.227,298785469
2012-12-06,65.995,69.036,64.71,68.28,336828875
2012-12-07,69.047,69.27,66.131,66.532,225361862
2012-12-10,65.505,67.189,65.073,66.106,180401613
2012-12-11,67.347,68.568,67.046,67.549,169254407
2012-12-12,68.347,68.374,66.913,67.252,139360204
2012-12-13,66.271,67.08,65.601,66.09,178883524
2012-12-14,64.223,64.646,63.083,63.605,288863314
2012-12-17,63.5,64.878,62.537,64.736,217018748
2012-12-18,65.505,66.74,64.91,66.613,178923837
2012-12-19,66.31,66.589,65.565,65.669,128536593
2012-12-20,66.131,66.154,64.743,65.095,135869883
2012-12-21,63.946,64.838,63.661,64.797,170707289
2012-12-24,64.923,65.412,64.721,64.899,50306546
2012-12-26,64.757,64.813,63.772,64.006,86498220
2012-12-27,64.075,64.411,62.966,64.265,130181329
2012-12-28,63.667,64.19,63.397,63.582,101345444
2012-12-31,63.643,66.799,63.509,66.398,188635673
2013-01-02,69.099,69.247,67.578,68.504,160363924
2013-01-03,68.319,68.582,67.499,67.637,100949672
2013-01-04,66.997,67.205,65.605,65.756,170020709
2013-01-07,65.133,66.041,64.283,65.367,138469439
2013-01-08,66.03,66.365,65.037,65.544,131147848
2013-01-09,65.218,65.506,64.379,64.516,116610104
2013-01-10,65.945,65.968,64.324,65.316,171933884
2013-01-11,65.024,65.545,64.758,64.917,100340677
2013-01-14,62.72,63.32,62.2,62.604,210016732
2013-01-15,62.176,62.258,60.309,60.629,250639089
2013-01-16,61.716,63.564,61.45,63.141,197602797
2013-01-17,63.67,63.727,62.638,62.72,129622431
2013-01-18,62.2,62.663,61.936,62.387,135386831
2013-01-22,62.954,63.366,61.966,62.982,131855221
2013-01-23,63.485,64.255,62.982,64.133,245530028
2013-01-24,57.394,58.109,56.174,56.208,417948232
2013-01-25,56.357,56.923,54.276,54.885,345664933
2013-01-28,54.627,56.548,54.383,56.126,224637428
2013-01-29,57.206,57.421,56.41,57.177,163390847
2013-01-30,57.02,57.718,56.707,56.998,119357729
2013-01-31,57.017,57.305,56.768,56.829,91358838
2013-02-01,57.283,57.33,55.94,56.597,154370898
2013-02-04,56.633,56.888,55.151,55.19,136500261
2013-02-05,55.404,57.361,55.177,57.123,164034554
2013-02-06,56.953,58.202,56.469,57.064,169790780
2013-02-07,58.14,58.981,56.99,58.759,199930979
2013-02-08,59.484,60.088,58.763,59.609,180094612
2013-02-11,59.798,60.856,59.394,60.231,147162191
2013-02-12,60.177,60.538,58.698,58.718,173044579
2013-02-13,58.633,59.438,58.135,58.61,135162514
2013-02-14,58.295,59.186,58.232,58.556,101134166
2013-02-15,58.84,59.003,57.718,57.748,111498151
2013-02-19,57.865,58.073,56.958,57.728,123965015
2013-02-20,57.44,57.44,56.324,56.329,135468781
2013-02-21,55.971,56.368,55.57,55.979,127141252
2013-02-22,56.379,56.673,56.046,56.576,94031983
2013-02-25,56.958,57.114,55.54,55.567,105892749
2013-02-26,55.7,56.667,54.923,56.345,142578595
2013-02-27,56.276,56.78,55.297,55.791,167098534
2013-02-28,55.727,56.205,55.394,55.394,91748919
2013-03-01,54.967,54.991,53.962,54.024,157100545
2013-03-04,53.686,53.738,52.586,52.713,165603100
2013-03-05,52.894,54.615,52.802,54.106,181586839
2013-03-06,54.528,54.624,53.265,53.416,130938773
2013-03-07,53.275,54.215,52.843,54.036,133228836
2013-03-08,53.938,54.645,53.79,54.178,111418614
2013-03-11,53.926,55.093,53.355,54.949,134959267
2013-03-12,54.668,55.075,53.657,53.767,132590517
2013-03-13,53.77,54.527,53.381,53.758,115488550
2013-03-14,54.319,54.543,54.021,54.279,86478007
2013-03-15,54.957,55.748,54.874,55.679,183260517
2013-03-18,55.4,57.411,55.37,57.19,172513825
2013-03-19,57.668,57.848,56.285,57.036,149911302
2013-03-20,57.405,57.434,56.419,56.735,87839914
2013-03-21,56.502,57.475,56.485,56.816,109067894
2013-03-22,57.047,57.993,56.863,57.968,112440419
2013-03-25,58.316,58.974,57.951,58.178,142614666
2013-03-26,58.41,58.461,57.794,57.87,83751295
2013-03-27,57.283,57.329,56.566,56.735,94313781
2013-03-28,56.452,56.702,55.422,55.551,126065760
2013-04-01,55.489,55.685,53.677,53.829,110828481
2013-04-02,53.661,54.986,53.514,53.936,150725673
2013-04-03,54.135,54.878,54.003,54.212,103310653
2013-04-04,54.435,54.59,53.368,53.675,102017533
2013-04-05,53.275,53.329,52.668,53.111,109002747
2013-04-08,53.319,53.649,53.022,53.491,85641664
2013-04-09,53.508,53.776,53.056,53.586,87273479
2013-04-10,53.738,54.849,53.465,54.68,106936217
2013-04-11,54.432,54.966,54.114,54.507,93469365
2013-04-12,54.486,54.486,53.85,53.938,67909968
2013-04-15,53.589,53.698,52.652,52.688,90258048
2013-04-16,52.905,53.537,52.781,53.494,86872328
2013-04-17,52.742,52.786,49.961,50.551,268855278
2013-04-18,50.82,50.924,48.911,49.2,189548845
2013-04-19,48.688,50.149,48.327,49.008,173335918
2013-04-22,49.32,50.475,49.104,50.034,122275691
2013-04-23,50.701,51.25,50.051,50.969,188020300
2013-04-24,49.388,52.112,49.256,50.882,275967784
2013-04-25,51.606,51.948,51.077,51.25,109291592
2013-04-26,51.43,52.554,51.232,52.357,217464223
2013-04-29,52.779,54.418,52.706,53.979,182138587
2013-04-30,54.604,55.878,54.221,55.565,196689069
2013-05-01,55.775,55.838,54.514,55.131,144282820
2013-05-02,55.443,56.297,55.294,55.912,120071448
2013-05-03,56.636,56.878,56.366,56.471,102863133
2013-05-06,57.189,58.005,57.015,57.817,141265721
2013-05-07,58.353,58.451,56.937,57.56,137578715
2013-05-08,57.608,58.402,57.202,58.208,134433935
2013-05-09,58.088,58.489,57.552,57.703,112672811
2013-05-10,57.853,58.075,56.909,57.223,94618434
2013-05-13,57.038,57.845,57.036,57.448,89608784
2013-05-14,57.336,57.502,55.854,56.073,126348396
2013-05-15,55.48,55.712,53.356,54.174,209592515
2013-05-16,53.469,55.31,52.916,54.9,170575891
2013-05-17,55.467,55.594,54.449,54.731,120989879
2013-05-20,54.559,56.318,54.333,55.954,127529776
2013-05-21,55.349,56.276,54.851,55.54,128973752
2013-05-22,56.097,56.638,55.358,55.754,125290951
2013-05-23,55.07,56.363,55.052,55.853,99837500
2013-05-24,55.694,56.3,55.628,56.237,78090510
2013-05-28,56.833,56.988,55.694,55.764,109082035
2013-05-29,55.583,56.532,55.508,56.208,93476965
2013-05-30,56.299,57.418,56.153,57.046,99963980
2013-05-31,57.165,57.744,56.785,56.813,108620478
2013-06-03,56.939,57.146,55.9,56.939,105219223
2013-06-04,57.253,57.408,56.519,56.762,84103390
2013-06-05,56.299,56.939,56.052,56.231,82066963
2013-06-06,56.275,56.469,54.833,55.389,117886421
2013-06-07,55.143,55.993,54.671,55.813,114400718
2013-06-10,56.179,56.732,55.181,55.445,127286847
2013-06-11,55.046,55.933,54.74,55.277,80898340
2013-06-12,55.521,55.741,54.512,54.597,74981864
2013-06-13,54.637,55.223,54.163,55.071,80845728
2013-06-14,55.003,55.117,54.131,54.326,76867544
2013-06-17,54.504,55.041,54.367,54.572,73341002
2013-06-18,54.516,54.937,54.347,54.542,55143997
2013-06-19,54.498,54.528,53.436,53.436,87914955
2013-06-20,52.97,53.816,52.448,52.659,101035340
2013-06-21,52.867,53.058,51.552,52.237,136037588
2013-06-24,51.466,51.624,50.282,50.85,135859673
2013-06-25,51.251,51.517,50.384,50.862,88844847
2013-06-26,51.026,51.136,49.984,50.284,103987170
2013-06-27,50.433,50.707,49.713,49.744,95356407
2013-06-28,49.726,50.859,49.412,50.385,162613996
2013-07-01,50.869,52.082,50.685,51.697,110574223
2013-07-02,51.789,53.265,51.729,52.867,132865787
2013-07-03,53.163,53.434,52.734,53.157,68113610
2013-07-05,53.108,53.475,52.467,52.731,77478568
2013-07-08,53.07,53.182,51.877,52.434,84298355
2013-07-09,52.248,53.502,51.843,53.355,99690254
2013-07-10,53.007,53.662,52.837,53.15,79487504
2013-07-11,53.428,54.098,53.204,53.979,92254734
2013-07-12,54.025,54.295,53.491,53.879,79052008
2013-07-15,53.688,54.507,53.662,53.998,68402975
2013-07-16,53.88,54.41,53.586,54.346,61143577
2013-07-17,54.283,54.601,54.095,54.361,56260236
2013-07-18,54.747,54.933,54.399,54.54,61889806
2013-07-19,54.712,54.824,53.608,53.68,75982047
2013-07-22,54.254,54.289,53.75,53.854,58774004
2013-07-23,53.819,53.936,52.894,52.929,103907664
2013-07-24,55.45,56.163,54.986,55.649,167352552
2013-07-25,55.675,55.761,55.055,55.394,64922993
2013-07-26,54.991,55.715,54.869,55.712,56601026
2013-07-29,55.687,56.844,55.609,56.569,70178410
2013-07-30,56.84,57.751,56.751,57.267,87453698
2013-07-31,57.476,57.778,56.777,57.166,91232867
2013-08-01,57.557,57.706,57.258,57.691,58269858
2013-08-02,57.858,58.469,57.689,58.431,77541122
2013-08-05,58.701,59.457,58.384,59.305,90091449
2013-08-06,59.126,59.614,58.386,58.774,94675332
2013-08-07,58.592,58.994,58.334,58.738,84471557
2013-08-08,58.982,59.014,58.232,58.624,71862609
2013-08-09,58.319,58.553,57.687,57.79,75126237
2013-08-12,58.097,59.595,58.067,59.428,102290882
2013-08-13,59.885,62.901,59.517,62.252,247244182
2013-08-14,63.31,64.121,62.743,63.389,212315409
2013-08-15,63.125,63.885,62.194,63.313,137657380
2013-08-16,63.599,63.958,63.435,63.875,101679897
2013-08-19,64.133,65.327,64.09,64.564,143311417
2013-08-20,64.816,64.924,63.685,63.719,100627929
2013-08-21,64.038,64.492,63.736,63.879,94243499
2013-08-22,64.211,64.293,63.351,63.959,68519492
2013-08-23,63.999,64.006,63.5,63.712,62489754
2013-08-26,63.675,64.875,63.643,63.959,92908411
2013-08-27,63.326,63.9,61.841,62.128,119062984
2013-08-28,61.799,63.047,61.799,62.427,86317933
2013-08-29,62.517,63.134,62.453,62.524,67261875
2013-08-30,62.928,63.051,62.227,62.316,76049162
2013-09-03,62.703,63.655,61.972,62.127,93259542
2013-09-04,63.526,63.864,63.105,63.413,96775398
2013-09-05,63.612,63.665,62.773,62.982,66318939
2013-09-06,63.38,63.504,62.302,63.354,100853297
2013-09-09,64.213,64.587,64.025,64.364,95522675
2013-09-10,64.368,64.526,62.244,62.898,208531951
2013-09-11,59.389,60.236,59.107,59.473,252251900
2013-09-12,59.574,60.453,59.257,60.11,113381742
2013-09-13,59.682,59.999,59.094,59.118,83886464
2013-09-16,58.622,58.697,56.869,57.237,153932076
2013-09-17,56.962,58.457,56.907,57.898,112112798
2013-09-18,58.899,59.302,58.58,59.091,128043473
2013-09-19,59.856,60.505,59.669,60.055,113421423
2013-09-20,60.784,60.85,59.256,59.434,196214105
2013-09-23,63.086,63.189,61.37,62.393,213765784
2013-09-24,62.929,63.004,62.03,62.197,101888920
2013-09-25,62.237,62.262,61.219,61.231,88966483
2013-09-26,61.799,62.125,61.533,61.829,66488929
2013-09-27,61.516,61.632,61.132,61.388,63993790
2013-09-30,61.042,61.606,60.68,60.978,72542055
2013-10-01,60.839,62.2,60.83,62.05,99236601
2013-10-02,61.751,62.537,61.512,62.251,81017800
2013-10-03,62.374,62.609,61.135,61.47,90606094
2013-10-04,61.528,61.624,60.856,61.422,72673402
2013-10-07,61.874,62.648,61.717,62.02,87577904
2013-10-08,62.3,62.393,61.107,61.156,81484156
2013-10-09,61.629,62.025,60.818,61.877,84684575
2013-10-10,62.477,62.613,61.933,62.262,78001584
2013-10-11,61.927,62.796,61.694,62.666,75119459
2013-10-14,62.286,63.274,62.227,63.078,73457861
2013-10-15,63.264,63.833,63.01,63.411,89686179
2013-10-16,63.681,63.903,63.483,63.724,70344003
2013-10-17,63.579,64.186,63.539,64.152,71016202
2013-10-18,64.34,64.758,64.309,64.713,81532340
2013-10-21,65.073,66.673,65.045,66.298,111296004
2013-10-22,66.941,67.199,64.603,66.109,149896507
2013-10-23,65.996,66.844,65.996,66.755,88021674
2013-10-24,66.76,67.711,66.436,67.638,107966018
2013-10-25,67.563,67.805,66.772,66.883,94810739
2013-10-28,67.272,67.524,66.531,67.381,153831559
2013-10-29,68.192,68.572,65.429,65.702,178551894
2013-10-30,66.048,67.08,65.746,66.748,99454071
2013-10-31,67.148,67.466,66.675,66.854,76981837
2013-11-01,66.684,66.734,65.594,66.131,77169589
2013-11-04,66.262,66.993,65.971,66.984,68607035
2013-11-05,66.703,67.257,66.507,66.815,74524465
2013-11-06,67.039,67.13,66.281,66.626,62315695
2013-11-07,66.455,66.921,65.536,65.549,73272267
2013-11-08,65.817,66.655,65.562,66.582,77870358
2013-11-11,66.511,66.725,65.793,66.388,63412999
2013-11-12,66.211,67.011,66.128,66.514,57052938
2013-11-13,66.271,66.794,66.122,66.591,54994468
2013-11-14,66.869,67.697,66.749,67.555,78840433
2013-11-15,67.353,67.671,67.084,67.147,88731940
2013-11-18,67.147,67.431,66.281,66.335,68302339
2013-11-19,66.385,66.944,66.249,66.451,58325230
2013-11-20,66.412,66.564,65.784,65.873,54156400
2013-11-21,66.201,66.666,65.701,66.656,73135495
2013-11-22,66.448,66.783,66.322,66.486,62411456
2013-11-25,66.64,67.263,66.637,66.988,64034155
2013-11-26,67.029,68.575,67.021,68.223,111930788
2013-11-27,68.597,69.836,68.223,69.831,101350208
2013-11-29,70.28,71.414,70.066,71.125,88830518
2013-12-02,71.371,72.181,70.451,70.505,131900856
2013-12-03,71.411,72.44,71.328,72.434,125754601
2013-12-04,72.331,72.802,71.73,72.266,105389641
2013-12-05,73.245,73.564,72.444,72.637,124830999
2013-12-06,72.368,72.489,71.571,71.631,96067919
2013-12-09,71.741,72.853,71.741,72.447,89415301
2013-12-10,72.083,72.634,71.778,72.336,77525039
2013-12-11,72.522,73.029,71.587,71.799,100375134
2013-12-12,71.911,72.31,71.632,71.696,73190198
2013-12-13,71.991,71.996,70.814,70.915,92832925
2013-12-16,70.99,71.963,70.989,71.305,78836561
2013-12-17,71.09,71.555,70.78,70.986,64076013
2013-12-18,70.309,70.533,68.915,70.445,157893884
2013-12-19,70.266,70.348,69.545,69.638,89526111
2013-12-20,69.762,70.552,69.684,70.222,121682544
2013-12-23,72.65,72.996,71.979,72.915,139841692
2013-12-24,72.893,73.143,72.399,72.609,46786065
2013-12-26,72.661,72.842,72.06,72.124,56911757
2013-12-27,72.114,72.189,71.563,71.64,63006301
2013-12-30,71.3,71.64,70.644,70.927,70741507
2013-12-31,70.882,71.788,70.858,71.754,62322449
2014-01-02,71.073,71.245,70.606,70.748,65632080
2014-01-03,70.714,70.818,69.125,69.193,109711361
2014-01-06,68.741,69.938,68.249,69.57,115326144
2014-01-07,69.62,69.831,68.803,69.074,88884804
2014-01-08,68.916,69.78,68.9,69.512,72218353
2014-01-09,69.938,69.946,68.474,68.623,77969991
2014-01-10,69.045,69.17,67.93,68.162,85214888
2014-01-13,67.78,69.389,67.777,68.521,105837658
2014-01-14,68.84,69.928,68.768,69.885,93425101
2014-01-15,70.797,71.653,70.558,71.287,109763570
2014-01-16,70.974,71.224,70.561,70.89,64099106
2014-01-17,70.537,70.612,69.055,69.154,121001415
2014-01-21,69.183,70.357,69.123,70.23,91754293
2014-01-22,70.461,71.277,70.066,70.54,106255736
2014-01-23,70.341,71.178,69.682,71.138,112659719
2014-01-24,70.858,71.065,69.676,69.843,120819558
2014-01-27,70.406,70.96,69.804,70.41,159411850
2014-01-28,65.069,65.873,64.213,64.785,297721017
2014-01-29,64.47,64.892,63.773,64.05,140525660
2014-01-30,64.28,64.785,63.53,63.924,189550310
2014-01-31,63.345,64.147,63.127,64.028,129851562
2014-02-03,64.287,64.94,63.861,64.147,112291176
2014-02-04,64.7,65.162,64.308,65.072,105227556
2014-02-05,64.788,65.906,64.753,65.562,91802737
2014-02-06,65.628,66.072,65.339,65.943,71572394
2014-02-07,67.049,67.284,66.572,66.866,103912385
2014-02-10,66.656,68.451,66.652,68.065,95936733
2014-02-11,68.274,69.191,68.131,68.962,78404109
2014-02-12,69.089,69.426,68.613,68.957,85558450
2014-02-13,68.794,70.102,68.734,70.051,85388570
2014-02-14,69.801,70.252,69.637,69.997,75978916
2014-02-18,70.24,70.922,70.203,70.254,72434680
2014-02-19,70.091,70.367,68.753,69.144,87183478
2014-02-20,68.553,69.096,68.066,68.344,84934906
2014-02-21,68.529,68.783,67.499,67.583,77418756
2014-02-24,67.311,68.184,67.222,67.877,80241919
2014-02-25,68.121,68.139,67.036,67.174,64562874
2014-02-26,67.474,67.552,66.343,66.568,76709630
2014-02-27,66.539,68.037,66.399,67.893,83841869
2014-02-28,68.077,68.546,67.182,67.712,103293207
2014-03-03,67.293,68.28,67.271,67.905,66347470
2014-03-04,68.324,68.533,67.906,68.355,71991120
2014-03-05,68.312,68.806,68.084,68.5,55560905
2014-03-06,68.551,68.765,67.951,68.29,51503341
2014-03-07,68.41,68.45,67.687,68.252,61474679
2014-03-10,67.986,68.623,67.984,68.312,49619397
2014-03-11,68.898,69.319,68.527,68.977,77939405
2014-03-12,68.774,69.142,68.453,69.044,55730342
2014-03-13,69.153,69.437,68.088,68.28,71540083
2014-03-14,68.038,68.309,67.292,67.511,65837165
2014-03-17,67.84,68.191,67.66,67.778,55386885
2014-03-18,67.665,68.448,67.576,68.376,58186248
2014-03-19,68.487,68.996,68.066,68.358,62363272
2014-03-20,68.195,68.535,67.851,68.028,57843684
2014-03-21,68.443,68.678,67.725,68.563,103934462
2014-03-24,69.282,69.546,68.846,69.38,98730347
2014-03-25,69.674,70.222,69.43,70.121,78355241
2014-03-26,70.321,70.64,69.334,69.452,83205601
2014-03-27,69.467,69.674,68.852,69.156,61628317
2014-03-28,69.264,69.344,68.741,69.079,55669964
2014-03-31,69.384,69.586,68.958,69.061,46722041
2014-04-01,69.193,69.721,69.066,69.693,55665560
2014-04-02,69.789,69.928,69.514,69.811,49949507
2014-04-03,69.66,69.804,69.178,69.325,45122446
2014-04-04,69.48,69.48,68.271,68.428,76369444
2014-04-07,67.972,68.31,67.149,67.356,80364013
2014-04-08,67.575,67.696,66.742,67.351,67680409
2014-04-09,67.232,68.258,67.168,68.236,57185045
2014-04-10,68.283,68.484,67.314,67.357,66490613
2014-04-11,66.819,67.272,66.539,66.857,75453009
2014-04-14,67.137,67.186,66.549,67.121,57099349
2014-04-15,66.944,67.116,65.791,66.646,73929844
2014-04-16,66.658,67.048,66.155,66.777,59615914
2014-04-17,66.929,67.905,66.803,67.543,78932234
2014-04-21,67.595,68.471,67.42,68.347,50674730
2014-04-22,67.98,68.429,67.748,68.412,56234332
2014-04-23,68.078,68.341,67.48,67.52,108760212
2014-04-24,73.111,73.34,72.15,73.055,210834343
2014-04-25,72.639,73.598,72.565,73.59,108263301
2014-04-28,73.703,76.654,73.671,76.44,185733285
2014-04-29,76.394,76.686,75.851,76.216,93555889
2014-04-30,76.255,77.126,75.888,75.924,126763484
2014-05-01,76.173,76.536,75.445,76.104,67752204
2014-05-02,76.236,76.454,75.876,76.246,53117066
2014-05-05,75.93,77.33,75.913,77.324,79598525
2014-05-06,77.432,77.77,76.482,76.482,103925710
2014-05-07,76.588,76.853,75.621,76.216,78444936
2014-05-08,76.111,76.91,75.871,76.079,63506471
2014-05-09,75.63,75.852,75.087,75.764,80460115
2014-05-12,76.014,76.813,76.002,76.705,58858279
2014-05-13,76.597,76.926,76.427,76.826,44079966
2014-05-14,76.654,77.297,76.564,76.841,45887664
2014-05-15,76.948,77.193,76.086,76.186,63656571
2014-05-16,76.162,77.313,75.745,77.312,76258474
2014-05-19,77.356,78.582,77.288,78.228,87644375
2014-05-20,78.218,78.46,77.727,78.241,64736147
2014-05-21,78.127,78.499,77.899,78.449,54341981
2014-05-22,78.486,78.907,78.161,78.575,55417708
2014-05-23,78.572,79.538,78.469,79.462,64037325
2014-05-27,79.658,80.979,79.654,80.949,96260203
2014-05-28,80.998,81.492,80.709,80.737,87098772
2014-05-29,81.236,82.406,81.225,82.21,103862843
2014-05-30,82.548,83.348,81.37,81.905,155636826
2014-06-02,82.026,82.139,80.543,81.34,101899633
2014-06-03,81.316,82.646,81.289,82.489,80818768
2014-06-04,82.475,83.83,82.304,83.43,92572183
2014-06-05,83.61,84.019,83.145,83.759,83808148
2014-06-06,84.089,84.264,83.386,83.528,96656899
2014-06-09,83.957,85.029,83.101,84.865,83146776
2014-06-10,85.8,86.091,84.748,85.363,69258445
2014-06-11,85.256,85.825,84.658,85.012,50385791
2014-06-12,85.165,85.247,83.235,83.589,60390622
2014-06-13,83.508,83.723,82.311,82.672,60182467
2014-06-16,82.883,84.004,82.829,83.508,39241308
2014-06-17,83.606,83.957,83.144,83.398,32801225
2014-06-18,83.571,83.589,82.736,83.489,36984477
2014-06-19,83.589,83.597,82.728,83.197,39205176
2014-06-20,83.188,83.824,82.328,82.338,111350520
2014-06-23,82.709,82.982,82.059,82.265,48221907
2014-06-24,82.194,83.091,81.689,81.767,43091035
2014-06-25,81.707,82.149,81.197,81.84,40694738
2014-06-26,81.849,82.464,81.333,82.328,36002905
2014-06-27,82.256,83.328,82.21,83.308,70675303
2014-06-30,83.415,84.881,83.408,84.169,54738128
2014-07-01,84.701,85.2,84.35,84.701,42171573
2014-07-02,85.012,85.191,84.313,84.667,31428204
2014-07-03,84.837,85.23,84.413,85.165,25274781
2014-07-07,85.264,86.94,85.23,86.921,62272461
2014-07-08,87.194,87.671,85.064,86.36,71967238
2014-07-09,86.44,86.904,85.825,86.394,40210853
2014-07-10,84.919,86.543,84.701,86.081,43800034
2014-07-11,86.369,86.85,85.917,86.242,37538987
